trial,enrollment,phase
NCT01336673,518.0,
NCT06920355,610.0,
NCT00354939,480.0,PHASE4
NCT02879409,150.0,
NCT00800176,394.0,PHASE2
NCT00119041,304.0,
NCT06766500,64.0,PHASE1
NCT06823856,64.0,PHASE1
NCT02068989,1.0,
NCT00717457,1189.0,PHASE3
NCT05330247,100.0,
NCT00157729,160.0,PHASE2
NCT01588106,154.0,
NCT03078049,11971.0,
NCT00811460,18.0,PHASE1
NCT06393244,96.0,
NCT06088615,36.0,
NCT01807377,15.0,PHASE1
NCT03387683,53.0,PHASE4
NCT01671189,300.0,EARLY_PHASE1
NCT04305587,66.0,PHASE1
NCT01556529,405.0,
NCT01083108,5.0,PHASE2
NCT00461058,14.0,PHASE2
NCT00460941,133.0,PHASE2
NCT00600236,0.0,PHASE3
NCT02397447,24.0,PHASE2
NCT01021865,33.0,
NCT06628297,72.0,
NCT00728403,120.0,PHASE2
NCT02827890,20.0,PHASE1
NCT02094911,316.0,
NCT05934409,40.0,
NCT00454233,97.0,PHASE2
NCT01594060,36.0,PHASE4
NCT06769906,52.0,
NCT07065383,60.0,
NCT00682097,55.0,PHASE1
NCT02863276,18.0,
NCT02910089,1400.0,PHASE4
NCT02767596,2.0,PHASE4
NCT00517465,41.0,PHASE1
NCT00659932,64.0,
NCT06895018,20.0,
NCT06779591,200.0,
NCT02205528,108.0,PHASE2
NCT02839044,68.0,
NCT02843399,15498.0,
NCT02097277,219.0,PHASE2
NCT00957957,22.0,
NCT06907862,300.0,
NCT02743598,4.0,PHASE4
NCT01580098,193.0,
NCT00502710,289.0,PHASE2
NCT01989962,860.0,PHASE2
NCT01691846,200.0,PHASE3
NCT06936670,90.0,
NCT06125873,50.0,PHASE2
NCT07016958,58.0,
NCT01319357,52.0,PHASE3
NCT00909597,756.0,PHASE3
NCT01113671,90.0,PHASE2;PHASE3
NCT01849731,184.0,
NCT01552018,12.0,PHASE4
NCT01901926,184.0,
NCT07124923,7792.0,
NCT06912035,34.0,PHASE2;PHASE3
NCT00529165,100.0,
NCT01051011,370.0,PHASE3
NCT01789788,56.0,PHASE1
NCT07056803,212.0,
NCT02571608,0.0,PHASE4
NCT00461006,176.0,PHASE2
NCT00282971,354.0,PHASE3
NCT01384058,41.0,PHASE4
NCT06926725,66.0,
NCT01680978,18.0,PHASE2
NCT01741181,64.0,PHASE4
NCT06623708,90.0,
NCT00896610,356.0,
NCT01516476,2.0,PHASE2
NCT02796950,8.0,
NCT01871428,13.0,PHASE3
NCT02062034,61.0,PHASE2
NCT00337038,50.0,EARLY_PHASE1
NCT01154413,182.0,
NCT06770894,132.0,PHASE3
NCT01267448,100.0,PHASE4
NCT01691989,197.0,PHASE3
NCT01585051,51.0,PHASE3
NCT01042769,7226.0,PHASE3
NCT00478595,458.0,PHASE3
NCT06638099,318.0,
NCT07011147,240.0,
NCT02227212,40.0,PHASE3
NCT06903546,64.0,PHASE4
NCT06687811,44.0,
NCT02501850,40.0,PHASE4
NCT06780878,36.0,
NCT03903965,120.0,
NCT01964833,44.0,
NCT06792968,64.0,PHASE1
NCT00543959,346.0,PHASE2
NCT00401453,15.0,PHASE3
NCT00549133,44.0,PHASE4
NCT01044017,22.0,PHASE1
NCT00630825,262.0,PHASE2
NCT01121172,180.0,
NCT02383238,59.0,PHASE3
NCT02528695,15.0,
NCT01975935,42.0,PHASE2
NCT01578837,90.0,PHASE1;PHASE2
NCT00933972,36.0,PHASE1
NCT02501876,202.0,
NCT00485758,796.0,PHASE3
NCT00350701,49.0,PHASE4
NCT06851962,504.0,PHASE4
NCT01440530,170.0,
NCT05924516,150.0,
NCT02420470,300.0,
NCT06624267,8.0,
NCT06235762,84.0,
NCT00368368,5.0,PHASE1
NCT02609243,250.0,
NCT01244646,48.0,
NCT01140542,487.0,PHASE2
NCT02719132,0.0,PHASE4
NCT00454597,21.0,EARLY_PHASE1
NCT06644651,314.0,
NCT04515745,3091.0,
NCT02111967,50.0,
NCT06688903,150.0,
NCT06567795,189.0,
NCT00425490,30.0,PHASE3
NCT00270439,10.0,PHASE1
NCT02160639,449.0,
NCT02498990,40.0,
NCT02504086,11.0,
NCT06709040,500.0,
NCT06214520,525.0,
NCT03173963,0.0,PHASE3
NCT01547156,56.0,
NCT00403091,205.0,
NCT00529815,50.0,PHASE4
NCT02318797,1229.0,
NCT01017302,32.0,PHASE1
NCT01358929,45.0,PHASE1
NCT01594801,145.0,
NCT00494013,442.0,PHASE3
NCT06866366,98.0,
NCT00437775,300.0,
NCT00813228,76.0,PHASE1
NCT01308008,144.0,
NCT06543706,7432.0,
NCT00612625,9.0,
NCT01570140,350.0,
NCT00754988,666.0,PHASE3
NCT00823680,110.0,PHASE2
NCT00822367,19.0,
NCT00809705,60.0,PHASE3
NCT01398267,55.0,PHASE1
NCT07020949,49.0,PHASE1
NCT01542242,1.0,PHASE4
NCT01761318,50.0,PHASE4
NCT02258698,348.0,
NCT00266240,267.0,PHASE2
NCT06069518,110.0,
NCT00272012,396.0,PHASE3
NCT01398592,187.0,PHASE4
NCT02451722,21.0,
NCT06716255,200.0,
NCT02728453,7.0,PHASE4
NCT05887635,40.0,
NCT00767351,30.0,
NCT06852690,68.0,
NCT06774014,600.0,
NCT00854984,49.0,
NCT00111631,218.0,PHASE2
NCT02372955,21.0,PHASE4
NCT00569907,18.0,
NCT07073768,126.0,PHASE3
NCT02752113,101.0,PHASE3
NCT01018173,2118.0,PHASE3
NCT01510522,0.0,PHASE4
NCT04127994,50.0,
NCT00377442,33.0,PHASE1
NCT01135901,180.0,
NCT00366379,127.0,PHASE2
NCT02204384,19.0,
NCT01330121,130.0,
NCT01336777,166.0,
NCT00328393,2.0,PHASE3
NCT00509223,416.0,
NCT00823992,305.0,PHASE3
NCT02090673,1711.0,
NCT00755287,1072.0,PHASE3
NCT01244971,62.0,PHASE4
NCT00841048,107.0,PHASE1
NCT06614283,1600.0,
NCT01580904,100.0,
NCT06780631,135.0,
NCT01547104,40.0,PHASE4
NCT07007676,148.0,
NCT06607224,40.0,
NCT00643474,1000.0,
NCT02888951,240.0,
NCT00540488,54.0,PHASE3
NCT01686932,51.0,PHASE4
NCT06895980,80.0,
NCT00423501,306.0,PHASE2
NCT02971618,929.0,
NCT01315808,542.0,
NCT00266253,220.0,PHASE2
NCT02993614,99999.0,
NCT01475435,200.0,EARLY_PHASE1
NCT06850129,85.0,
NCT00961909,122.0,PHASE1
NCT02471963,74.0,PHASE3
NCT06869057,412.0,
NCT02836015,9.0,
NCT07114822,120.0,
NCT00478972,321.0,PHASE3
NCT06837805,300.0,
NCT00924053,24.0,PHASE1
NCT01889667,30.0,PHASE2
NCT00316758,259.0,PHASE2
NCT01765517,83.0,
NCT02001480,60.0,
NCT06302127,2560.0,
NCT01305434,20.0,PHASE1;PHASE2
NCT05719675,24.0,
NCT06334172,20.0,
NCT05910840,200.0,
NCT03191201,32.0,PHASE4
NCT05090488,200.0,
NCT04201600,30.0,
NCT06260254,23.0,
NCT05176197,84.0,
NCT03859934,17.0,PHASE1
NCT03566511,37.0,PHASE2
NCT06095622,12.0,
NCT06529965,250.0,
NCT05764200,28.0,
NCT03671161,19.0,
NCT06861881,100.0,
NCT03675360,150.0,
NCT04791787,35.0,
NCT05618756,15.0,
NCT03236116,75.0,
NCT03284216,12.0,
NCT04227769,18.0,PHASE2
NCT04051294,33.0,
NCT04938388,12.0,PHASE4
NCT06441409,160.0,
NCT05581043,10.0,
NCT03337828,44.0,
NCT00888628,7.0,PHASE1;PHASE2
NCT06850441,36.0,
NCT06919029,30.0,
NCT00109434,50.0,
NCT00789308,24.0,PHASE2
NCT00147342,55.0,
NCT02081326,150.0,PHASE2
NCT06849622,1500.0,
NCT02521675,50.0,
NCT00790439,0.0,PHASE2
NCT06688331,150.0,PHASE2
NCT00306098,26.0,PHASE2
NCT07011147,240.0,
NCT00875290,40.0,PHASE3
NCT04591925,13.0,
NCT06945744,140.0,
NCT00368394,18.0,PHASE1
NCT00652288,36.0,PHASE1
NCT00118976,60.0,
NCT06729242,40.0,
NCT05708820,60.0,
NCT01781975,67.0,PHASE2
NCT00351234,200.0,
NCT06860516,50.0,
NCT02556554,67.0,
NCT02970357,68.0,
NCT00493935,100.0,
NCT06147583,20.0,
NCT02465411,100.0,
NCT02750111,50.0,
NCT01271517,120.0,PHASE4
NCT05477433,140.0,
NCT00837759,7.0,PHASE2
NCT00569452,12.0,
NCT00006505,6.0,PHASE2
NCT02624804,13.0,PHASE1
NCT01277913,60.0,PHASE4
NCT02545062,170.0,
NCT01916265,6.0,PHASE1
NCT02344992,38.0,PHASE1
NCT01334151,13.0,PHASE1
NCT03179423,64.0,PHASE2
NCT02029924,37.0,PHASE1
NCT06088615,36.0,
NCT02157155,9.0,
NCT01689090,58.0,
NCT02538120,40.0,
NCT01788033,22.0,PHASE2
NCT02403375,43.0,
NCT06936280,100.0,
NCT06623708,90.0,
NCT00896610,356.0,
NCT01050868,24.0,
NCT00772356,14.0,
NCT06217302,150.0,PHASE3
NCT01800734,20.0,PHASE4
NCT07091318,15.0,EARLY_PHASE1
NCT00468754,50.0,
NCT00290043,20.0,PHASE1
NCT00813228,76.0,PHASE1
NCT02146651,38.0,PHASE2
NCT02092220,48.0,
NCT01508065,20.0,
NCT02916251,38.0,PHASE2
NCT05477173,140.0,
NCT06651515,9.0,PHASE1;PHASE2
NCT02094534,25.0,PHASE2
NCT07015970,87.0,
NCT02138331,20.0,PHASE2;PHASE3
NCT02701257,20.0,
NCT02220257,140.0,
NCT02888951,240.0,
NCT02213146,38.0,PHASE1;PHASE2
NCT02644759,100.0,PHASE1;PHASE2
NCT01045954,50.0,
NCT02127047,24.0,PHASE2
NCT02940418,20.0,PHASE1
NCT01298518,48.0,PHASE1
NCT03087032,164.0,PHASE4
NCT07005986,20.0,
NCT06769477,66.0,
NCT04662164,0.0,PHASE1;PHASE2
NCT01418911,300.0,
NCT05579561,19.0,
NCT02668328,0.0,
NCT05942079,1.0,
NCT05887271,102.0,PHASE2;PHASE3
NCT02938026,141.0,
NCT06106035,20.0,
NCT02784275,64.0,PHASE2
NCT01726491,46.0,
NCT01989988,60.0,
NCT03394157,800.0,
NCT01874366,96.0,PHASE1
NCT04957589,21.0,
NCT06235762,84.0,
NCT05801614,286.0,
NCT02680873,50.0,
NCT03904901,4.0,
NCT03821636,396.0,
NCT02122874,60.0,PHASE3
NCT04227769,18.0,PHASE2
NCT06333132,45.0,
NCT05711043,58.0,
NCT05755321,40.0,
NCT01364350,550.0,
NCT03536377,100.0,
NCT04314427,33.0,
NCT05579561,19.0,
NCT02303405,22.0,PHASE2
NCT03269799,30.0,PHASE2
NCT03315728,4.0,
NCT00550329,32.0,
NCT00411554,319.0,PHASE3
NCT02690766,17.0,
NCT01299844,208.0,
NCT02128854,60.0,
NCT02661906,24.0,
NCT02481479,18.0,PHASE4
NCT01730534,17190.0,PHASE3
NCT00320853,30.0,
NCT00006305,2368.0,PHASE3
NCT00044408,200.0,PHASE3
NCT00039026,377.0,PHASE3
NCT00029848,1045.0,PHASE3
NCT01377961,0.0,
NCT00160017,1861.0,
NCT00791661,24.0,PHASE1
NCT00837577,133.0,PHASE3
NCT02091323,200.0,
NCT00264394,4097.0,PHASE4
NCT01105429,56.0,PHASE1
NCT02088658,200.0,
NCT00754130,16.0,PHASE1
NCT00929838,256.0,
NCT02189135,85.0,PHASE4
NCT00701090,1035.0,PHASE3
NCT00347542,100.0,
NCT00758069,80.0,PHASE2
NCT01694758,733.0,
NCT00044447,170.0,PHASE3
NCT00172536,65.0,
NCT01812122,16.0,PHASE4
NCT01393275,68.0,
NCT02662400,7.0,PHASE2;PHASE3
NCT02113163,32.0,PHASE1
NCT02585505,21.0,PHASE1;PHASE2
NCT02299388,11.0,PHASE4
NCT00875394,68.0,PHASE3
NCT01309620,40.0,PHASE2;PHASE3
NCT00044395,200.0,PHASE3
NCT00071422,126.0,PHASE2
NCT02196272,120.0,
NCT00044707,24.0,PHASE2
NCT02541734,12.0,PHASE1;PHASE2
NCT00069784,12537.0,PHASE3
NCT02770235,97.0,
NCT00035984,734.0,PHASE3
NCT01608724,2165.0,PHASE4
NCT00952991,18.0,PHASE3
NCT00545584,1512.0,PHASE3
NCT00979368,40.0,PHASE1
NCT00013910,30.0,PHASE1
NCT02801448,103.0,PHASE2
NCT00004992,3234.0,PHASE3
NCT00044694,156.0,PHASE2
NCT06897202,125.0,PHASE2
NCT02959762,30.0,
NCT00029848,1045.0,PHASE3
NCT06909006,122.0,PHASE3
NCT04102202,0.0,PHASE1;PHASE2
NCT04972175,16.0,PHASE1
NCT03423589,30.0,
NCT03811470,1000000.0,
NCT03011021,40.0,PHASE1;PHASE2
NCT03725657,60.0,
NCT03216460,120.0,
NCT02985866,127.0,
NCT03908021,66.0,
NCT03588104,222.0,
NCT03414320,21.0,
NCT03093636,80.0,
NCT03202732,344.0,
NCT03106246,100.0,
NCT03353792,7.0,
NCT03970889,24.0,
NCT04112069,20.0,
NCT04589325,127.0,PHASE2
NCT02910518,44.0,PHASE1
NCT03565666,36.0,PHASE2;PHASE3
NCT03179332,43.0,PHASE1
NCT05777330,75.0,
NCT03262415,30.0,
NCT03367390,30.0,PHASE1
NCT00633763,30.0,
NCT03406585,24.0,PHASE1;PHASE2
NCT03156361,24.0,PHASE2
NCT03878277,10.0,PHASE2
NCT03249974,20.0,
NCT03864991,120.0,
NCT03979352,28.0,PHASE3
NCT03428945,273.0,PHASE2
NCT03332849,60.0,PHASE1
NCT03300934,16.0,
NCT04838145,96.0,PHASE2
NCT06606509,1000.0,
NCT03003806,122.0,
NCT03582956,23.0,
NCT03734367,62.0,
NCT04409587,59.0,PHASE4
NCT03859856,100.0,
NCT03369821,260.0,
NCT05418569,114.0,
NCT06206317,140.0,
NCT03766334,0.0,
NCT03738852,55.0,EARLY_PHASE1
NCT03760640,42.0,PHASE2
NCT03396484,0.0,PHASE2
NCT03544541,150.0,
NCT03928340,80.0,PHASE4
NCT04355832,40.0,EARLY_PHASE1
NCT05928260,80.0,
NCT03368937,5.0,
NCT03117998,154.0,PHASE2
NCT03427931,7.0,
NCT03704818,22.0,PHASE1
NCT04073914,158.0,
NCT03591458,2.0,PHASE2
NCT03623113,63.0,
NCT03945747,50.0,
NCT03648918,4000.0,
NCT04725799,23.0,
NCT03034798,12.0,
NCT04147637,0.0,
NCT06912737,120.0,
NCT05983289,62.0,PHASE1
NCT03658031,576.0,PHASE3
NCT04688359,81.0,
NCT06415773,418.0,PHASE3
NCT07148713,60.0,
NCT04706286,26.0,PHASE1
NCT06293417,3958.0,
NCT06692153,0.0,
NCT04272359,138.0,
NCT04682795,200.0,
NCT03437109,554.0,
NCT07116928,1244.0,PHASE4
NCT05943886,164.0,PHASE1
NCT05469659,120.0,PHASE2
NCT03467932,373.0,PHASE2
NCT05376969,159.0,PHASE3
NCT05279911,40.0,
NCT04970940,30.0,PHASE1
NCT03789695,200.0,PHASE4
NCT05369078,16.0,PHASE1
NCT04754334,346.0,PHASE3
NCT06055582,130.0,
NCT06350890,408.0,PHASE3
NCT06141980,134.0,PHASE3
NCT05260021,99.0,PHASE3
NCT06254274,210.0,PHASE2
NCT06733805,515.0,
NCT03050229,174.0,PHASE4
NCT01373814,22.0,
NCT06094491,720.0,PHASE2
NCT03291249,0.0,PHASE2
NCT04654390,270.0,PHASE3
NCT04632862,140.0,PHASE3
NCT04634500,200.0,PHASE3
NCT03155087,750.0,
NCT03987308,115.0,
NCT06976541,968.0,
NCT05376930,63.0,PHASE3
NCT03257449,1268.0,
NCT03233178,4000.0,
NCT03067480,12.0,
NCT07005362,36.0,
NCT04014023,196.0,PHASE2
NCT04628481,140.0,PHASE2
NCT06775600,30.0,
NCT00693511,45.0,
NCT06782139,30.0,PHASE4
NCT06752018,250.0,
NCT06943001,40.0,
NCT00541567,600.0,PHASE2;PHASE3
NCT06830096,40.0,
NCT07055516,162.0,PHASE2
NCT06723028,150.0,
NCT06890169,120.0,
NCT06800794,12.0,
NCT06735859,48.0,
NCT06607068,40.0,
NCT06599047,140.0,
NCT07038577,80.0,
NCT03730909,10.0,
NCT04512885,35.0,
NCT04749693,348.0,
NCT04956263,19.0,PHASE2
NCT04279587,3.0,
NCT06770621,1000.0,
NCT06458088,196.0,
NCT03079921,11.0,EARLY_PHASE1
NCT03510000,30.0,
NCT03423589,30.0,
NCT03039933,43.0,
NCT03574558,28.0,
NCT03973827,15.0,PHASE1;PHASE2
NCT03999853,20.0,PHASE1;PHASE2
NCT02984709,48.0,
NCT05663606,40.0,
NCT04208282,40.0,
NCT05078658,35.0,
NCT05708040,48.0,
NCT03102476,10.0,
NCT01932944,30.0,
NCT04204733,20.0,
NCT07092761,36.0,
NCT06646107,240.0,
NCT03215914,10.0,
NCT05095259,60.0,
NCT03443180,32.0,
NCT04074668,58.0,
NCT04640064,500.0,
NCT03753997,142.0,
NCT04007809,98.0,
NCT04904718,0.0,
NCT03666065,3.0,EARLY_PHASE1
NCT03474393,117.0,
NCT05557227,14.0,
NCT04958356,9690.0,
NCT03158415,22.0,
NCT06673251,78.0,
NCT03311516,150.0,
NCT04028960,4.0,PHASE2
NCT03177096,14.0,
NCT03906786,60.0,
NCT04336969,316.0,
NCT05044442,24.0,
NCT07056699,24.0,PHASE3
NCT04073576,60.0,
NCT06018324,600.0,
NCT03528226,34.0,
NCT05521061,111.0,
NCT05678712,23.0,
NCT04834518,50000.0,
NCT03385265,62.0,
NCT03165786,10.0,
NCT05411952,75.0,
NCT03365349,87.0,
NCT05729776,32.0,
NCT04653961,48.0,
NCT04142944,30.0,
NCT03588234,427.0,
NCT05355285,68.0,
NCT02984514,11.0,
NCT05324488,2000.0,
NCT04172077,170.0,
NCT05747352,23.0,
NCT03530644,3.0,
NCT02987738,30.0,PHASE1
NCT03545841,14.0,
NCT03297762,4.0,
NCT06137586,10.0,
NCT03878277,10.0,PHASE2
NCT05973799,10.0,
NCT03781973,484.0,
NCT05482321,50.0,
NCT04200391,12.0,
NCT05498974,20000.0,
NCT05933018,120.0,
NCT06143267,10.0,
NCT06372392,20.0,
NCT03765359,101.0,PHASE4
NCT06753994,24.0,PHASE1
NCT07096908,60.0,PHASE4
NCT03761186,103.0,
NCT03048227,15.0,
NCT03736083,0.0,
NCT04383990,185.0,
NCT06239636,2.0,EARLY_PHASE1
NCT05936203,18.0,
NCT06318611,168.0,
NCT05737654,30.0,
NCT06334302,30.0,
NCT05668507,225.0,
NCT04550585,63.0,
NCT05347836,90.0,
NCT05958264,30.0,
NCT05874323,354.0,
NCT06347783,80.0,
NCT03014908,14.0,
NCT03396146,36.0,
NCT02969863,27.0,
NCT03912480,24.0,EARLY_PHASE1
NCT06273124,260.0,
NCT04289727,80.0,
NCT06314048,5000.0,
NCT04219709,24.0,
NCT03542682,11.0,
NCT05735340,40.0,
NCT03545802,11.0,
NCT03886974,260.0,
NCT03710928,32.0,
NCT04162067,3600.0,
NCT04384471,384.0,
NCT04614623,120.0,
NCT04784975,26.0,
NCT03912012,23.0,
NCT05258292,86.0,
NCT03424044,23.0,PHASE1
NCT03720080,10.0,
NCT04141761,43.0,PHASE2
NCT03230266,94.0,
NCT06115616,12.0,
NCT03423862,50.0,
NCT05061030,66.0,PHASE1;PHASE2
NCT04820270,8.0,
NCT01640210,28.0,
NCT07139808,12.0,
NCT05054361,180.0,
NCT03711656,10.0,
NCT03936829,10.0,
NCT05823142,248.0,
NCT03617770,14.0,
NCT03531021,45.0,
NCT04073914,158.0,
NCT03544684,14.0,
NCT03703440,212.0,
NCT03598400,11.0,
NCT03028220,40.0,
NCT05662189,70.0,
NCT06418269,60.0,
NCT03623113,63.0,
NCT04864483,44.0,
NCT03648918,4000.0,
NCT03521362,33.0,
NCT03832790,23.0,
NCT05562206,20.0,
NCT05130593,20.0,
NCT02366572,26.0,
NCT02162901,597.0,
NCT00729079,36.0,
NCT02370927,30.0,
NCT02366598,31.0,
NCT06959901,30.0,
NCT00988689,16.0,
NCT02458027,15.0,
NCT02365363,30.0,
NCT01025557,52.0,PHASE1;PHASE2
NCT01298154,26.0,PHASE1
NCT01425645,180.0,
NCT02402504,30.0,
NCT03139019,596.0,
NCT04195477,96.0,
NCT02088203,64.0,PHASE1
NCT00988377,16.0,
NCT04709549,45.0,
NCT02385890,30.0,
NCT06965075,15.0,
NCT03530579,954.0,
NCT00980941,17.0,
NCT01819493,33.0,
NCT02147496,57.0,PHASE1;PHASE2
NCT00988182,22.0,
NCT03314714,100.0,
NCT02977442,24.0,
NCT06400082,74.0,
NCT06724068,515.0,
NCT03511521,3.0,PHASE4
NCT02131948,8.0,PHASE1
NCT06542718,800.0,
NCT03388697,100.0,
NCT03135015,22.0,PHASE1
NCT05544214,32.0,PHASE1
NCT05952219,32.0,PHASE1
NCT04790526,59.0,
NCT06570057,240.0,
NCT02749435,57.0,
NCT00309751,418.0,PHASE3
NCT00306176,100.0,PHASE4
NCT06387550,24.0,
NCT00863954,60.0,PHASE1
NCT03059719,36.0,PHASE1
NCT02592421,30.0,PHASE3
NCT01196728,16.0,PHASE1
NCT00887302,13.0,
NCT02156349,558.0,
NCT06645418,200.0,
NCT00481663,555.0,PHASE2
NCT01242059,20.0,
NCT00561171,50.0,PHASE2
NCT06561126,12744.0,
NCT01868646,190.0,PHASE4
NCT05274880,28.0,PHASE1
NCT02761018,120.0,
NCT02903199,11.0,
NCT00995787,75.0,PHASE1
NCT03615755,30.0,
NCT01969084,45.0,PHASE4
NCT00929539,496.0,PHASE2
NCT06386328,31.0,PHASE1
NCT00309712,300.0,
NCT05164263,2000.0,PHASE4
NCT06030544,100.0,PHASE2
NCT05719155,32.0,PHASE1
NCT01648244,28.0,
NCT05144360,0.0,PHASE3
NCT03025919,20000.0,
NCT00462436,35.0,PHASE2
NCT02805361,511.0,
NCT00737152,460.0,PHASE2
NCT05452525,24.0,PHASE1
NCT02012478,54.0,
NCT01752842,70.0,
NCT07167004,216.0,
NCT01262586,24.0,PHASE3
NCT01785524,18.0,PHASE2
NCT00894868,798.0,PHASE4
NCT01523405,4911.0,
NCT02492763,176.0,PHASE2
NCT04665284,244.0,PHASE4
NCT00344370,214.0,PHASE3
NCT01261494,97.0,PHASE2
NCT00282360,30.0,PHASE4
NCT01020123,530.0,PHASE2
NCT00997152,152.0,PHASE2
NCT01255085,20.0,
NCT07084350,254.0,
NCT02091193,47.0,
NCT07047248,44.0,
NCT03601910,34.0,PHASE1
NCT06652971,30.0,PHASE1
NCT03912363,114.0,
NCT03084965,1987.0,
NCT01505426,171.0,PHASE3
NCT01644201,100.0,PHASE3
NCT04970108,0.0,PHASE3
NCT00540462,120.0,PHASE4
NCT01952535,60.0,PHASE1
NCT01165190,20.0,
NCT01972724,114.0,PHASE4
NCT00960791,6.0,PHASE1
NCT07107620,141.0,
NCT03550378,41.0,PHASE2
NCT01546844,500.0,
NCT01076829,10.0,
NCT01514838,46.0,PHASE3
NCT02446054,30.0,
NCT02274740,2.0,PHASE2
NCT03907202,25.0,PHASE1
NCT02650206,56.0,PHASE1
NCT02128854,60.0,
NCT00231660,211.0,PHASE3
NCT04419948,15.0,
NCT01002339,134.0,PHASE4
NCT00236626,38.0,PHASE2
NCT02088658,200.0,
NCT00929838,256.0,
NCT06706609,394.0,
NCT00231647,113.0,PHASE2
NCT01109927,42.0,PHASE4
NCT00231634,31.0,PHASE3
NCT00231530,541.0,PHASE3
NCT02456051,21.0,
NCT06452017,70.0,
NCT04009889,170.0,
NCT02225951,3.0,
NCT05510518,150.0,
NCT06761053,146.0,
NCT03922087,5216.0,
NCT05694520,80.0,
NCT05613920,48.0,
NCT05611541,68.0,
NCT03229161,3.0,
NCT06948825,60.0,PHASE2
NCT03067662,48.0,
NCT03961542,74.0,
NCT06643351,218.0,
NCT05477511,900.0,
NCT03305939,1612.0,
NCT04767880,24.0,
NCT03106870,62.0,
NCT03550963,100.0,
NCT05388643,80.0,
NCT06005987,40.0,
NCT05951621,60.0,
NCT04801485,291.0,
NCT03726983,112.0,
NCT06802861,50.0,
NCT06021691,600.0,
NCT03380546,341.0,PHASE3
NCT06074601,10000.0,
NCT05003154,46.0,
NCT03569501,80.0,
NCT03838380,21.0,
NCT04101396,200.0,
NCT06480292,68.0,
NCT06589141,180.0,
NCT06048510,800.0,
NCT03266133,74.0,
NCT05344066,26.0,
NCT06970886,180.0,
NCT04455880,319.0,
NCT04948112,128.0,
NCT06716320,80.0,
NCT03523143,967.0,
NCT06265935,2.0,
NCT05979519,22.0,
NCT06476730,62.0,
NCT06874907,1000.0,
NCT06099509,200.0,
NCT03378908,10.0,
NCT01992133,26.0,
NCT02979756,215.0,
NCT06957028,6000.0,
NCT05424965,247.0,
NCT05487352,781.0,
NCT05924724,100.0,
NCT03881956,88.0,
NCT06031987,100.0,
NCT05067075,61.0,
NCT06548828,324.0,
NCT04550806,300.0,
NCT01855386,126.0,
NCT03645109,50.0,
NCT04054843,80.0,
NCT03320694,278.0,PHASE3
NCT05512871,61.0,
NCT05596812,150.0,
NCT04273412,61.0,
NCT06963528,1800.0,
NCT06148688,42.0,
NCT05528393,200.0,
NCT04474795,85.0,
NCT01684813,65.0,PHASE4
NCT01775059,50.0,
NCT01386801,1000.0,
NCT01453751,0.0,
NCT00563225,90.0,PHASE3
NCT02261545,88.0,PHASE4
NCT01252524,48.0,
NCT01311401,670.0,
NCT02028091,100.0,
NCT02036372,150.0,
NCT03258840,36.0,
NCT07011147,240.0,
NCT01669473,541.0,
NCT01565096,44.0,PHASE4
NCT06542939,450.0,
NCT01281098,22.0,PHASE2
NCT02144948,10.0,PHASE3
NCT00151697,150.0,PHASE3
NCT06774105,27.0,
NCT03961347,46.0,PHASE2
NCT06694558,60.0,
NCT06883344,150.0,
NCT07037810,34.0,
NCT06834334,189.0,
NCT06630585,42.0,PHASE3
NCT06600776,50.0,PHASE4
NCT07021456,100.0,
NCT06947031,15.0,
NCT06915831,40.0,
NCT06977633,10.0,
NCT06717893,180.0,
NCT06994403,10.0,
NCT07083882,110.0,PHASE2
NCT06626347,48.0,
NCT01369082,75.0,
NCT07154251,16.0,
NCT07164768,400.0,
NCT06967701,60.0,
NCT06804694,60.0,
NCT06935903,10.0,
NCT06984133,128.0,
NCT06782568,50.0,
NCT06627504,50.0,
NCT07051564,12.0,
NCT06728423,14.0,PHASE4
NCT07097805,3000.0,
NCT07011147,240.0,
NCT06919354,16.0,PHASE1
NCT07128992,125.0,
NCT07118098,30000.0,
NCT07109128,18.0,
NCT07021690,40.0,
NCT06918444,104.0,
NCT06315725,25.0,
NCT06618027,200.0,
NCT07006272,35.0,
NCT07062887,10.0,
NCT06924372,112.0,
NCT06815081,90.0,
NCT07125365,350.0,
NCT06624046,100.0,
NCT03961854,30.0,PHASE2
NCT06934707,27.0,
NCT06821360,1000.0,
NCT06752369,80.0,
NCT06624943,260.0,PHASE4
NCT07148076,100.0,
NCT01245166,220.0,PHASE3
NCT06682351,200.0,PHASE4
NCT06864728,30.0,
NCT01584856,60.0,
NCT06671340,30.0,
NCT06694155,40.0,
NCT06831266,24.0,
NCT06783218,36.0,
NCT03258853,22.0,
NCT02810691,14.0,
NCT05463289,500.0,
NCT06149793,15.0,PHASE2;PHASE3
NCT04381429,38.0,PHASE4
NCT04519853,11.0,
NCT06084468,104.0,
NCT04533646,13.0,PHASE4
NCT03227094,37.0,
NCT06449677,150.0,PHASE3
NCT06560463,30.0,
NCT03237767,2.0,
NCT03939065,1.0,
NCT03961516,34.0,
NCT06837181,200.0,
NCT05562492,128.0,
NCT05568134,14.0,
NCT03713437,40.0,
NCT05788965,8.0,PHASE2;PHASE3
NCT03205904,20.0,
NCT06995651,15.0,PHASE1
NCT05723445,15.0,
NCT05377502,20.0,
NCT05229640,0.0,
NCT03234387,10.0,
